,datetime,DLclose,CondV
111,2006-06-12,-0.011946118859795352,0.0001830818906609389
112,2006-06-13,-0.02877030424720939,0.00018751715235800759
113,2006-06-14,-0.011170202494231063,0.0003148547404141824
114,2006-06-15,0.01612109669341022,0.0002939263922470077
115,2006-06-16,-0.011392203937319323,0.00029216710355246535
116,2006-06-19,-0.0052468520082631365,0.00027596409944027764
117,2006-06-20,0.013419832059881287,0.00024297873964053808
118,2006-06-21,0.01761748024921772,0.0002366614941214132
119,2006-06-22,-0.0038710225244233953,0.0002528093171100449
120,2006-06-23,-0.0061078989317877586,0.00022112676172713616
121,2006-06-26,0.016985957132684693,0.0001992510175388794
122,2006-06-27,-0.01624479737883755,0.00021804172154753944
123,2006-06-28,0.010704830145557231,0.000238882033268516
124,2006-06-29,0.03357229206951606,0.00022265886033376268
125,2006-06-30,-0.013672087968400248,0.00037830645927303585
126,2006-07-03,0.02605499931881816,0.00035826596744650233
127,2006-07-05,-0.010817324121927374,0.0004156132438540044
128,2006-07-06,0.00096794616842244,0.000376392746981785
129,2006-07-07,-0.00096794616842244,0.0003202332025639093
130,2006-07-10,0.004941584300159452,0.00027401413279897933
131,2006-07-11,0.005875739821767922,0.0002379134088882934
132,2006-07-12,-0.015521458240020714,0.00020933542807672175
133,2006-07-13,-0.018164123060874893,0.00022743862077180278
134,2006-07-14,-0.01338903242256384,0.0002587129168375631
135,2006-07-17,-0.0041411131803412715,0.0002572572456554688
136,2006-07-18,-0.005678297771095853,0.00022528343865248934
137,2006-07-19,0.06104897706089485,0.00020171189868704997
138,2006-07-20,0.002345612217095283,0.0008041191089483422
139,2006-07-21,0,0.0006768491555145576
140,2006-07-24,0.02401648940301948,0.0005705704800762272
141,2006-07-25,0.009709332076636379,0.0005752943723879032
142,2006-07-26,0.0006722451471166124,0.0004995851821249504
143,2006-07-27,0.0007424824001533992,0.00042282959537656104
144,2006-07-28,0.01699618646717793,0.0003589037419841484
145,2006-07-31,0.0035033595207050183,0.00035106006551033624
146,2006-08-01,-0.0023920553604925843,0.00030038061708703224
147,2006-08-02,-0.0004513183780541219,0.00025871643575324293
148,2006-08-03,0.0006595504881978798,0.0002225077818455979
149,2006-08-04,-0.009483701358053764,0.00019207647561856985
150,2006-08-07,0.004439247376297306,0.00018515111360094667
151,2006-08-08,-0.006648727995284265,0.00016323255737840374
152,2006-08-09,-0.014357189929060876,0.0001523869888547492
153,2006-08-10,-0.00790263539539593,0.00017364403925672787
154,2006-08-11,-0.0015808575850035922,0.0001645806554188473
155,2006-08-14,0.0038400162027909523,0.00014483019350125997
156,2006-08-15,0.02108848153453069,0.00012896264130763798
157,2006-08-16,0.009494294502675693,0.00018543735914000037
158,2006-08-17,0.00024315264895680144,0.00017425176427424938
159,2006-08-18,0.005023482302735527,0.00015194158929135072
160,2006-08-21,-0.005266634951692328,0.00013636801835435945
161,2006-08-22,-0.003201227550258867,0.00012676295806623658
162,2006-08-23,0.004312300196762653,0.00011514101852444519
163,2006-08-24,0.0034987478316579335,0.00010477060244964355
164,2006-08-25,-0.0034987478316579335,9.52631359653601e-5
165,2006-08-28,0.010940386252479506,8.933813166070227e-5
166,2006-08-29,-0.0010989766886693175,9.893421684434731e-5
167,2006-08-30,-0.005236696319082412,8.979765595487215e-5
168,2006-08-31,-0.0015210179923541567,8.791544587466773e-5
169,2006-09-01,0.0015210179923541567,8.093312404617645e-5
170,2006-09-05,0.0015187080097014416,7.4251756148028e-5
171,2006-09-06,0.0017574394157899853,6.868686232729277e-5
172,2006-09-07,-0.014950242900353405,6.412004993046501e-5
173,2006-09-08,0.0013271402080623496,0.00010331865340843474
174,2006-09-11,0.0024401308862223026,9.28541386854788e-5
175,2006-09-12,0.01400219941769043,8.45496422908696e-5
176,2006-09-13,0.011673284304724696,0.00010732450666545078
177,2006-09-14,-0.0010525065904474218,0.00011658030918640667
178,2006-09-15,0.009601155565983177,0.00010446297835646175
179,2006-09-18,-0.006413091139458871,0.00010713881165425158
180,2006-09-19,0.0032116865281648366,0.00010507023719482287
181,2006-09-20,0.008938231550289277,9.526021597848917e-5
182,2006-09-21,-0.008701988488830192,9.753106258093079e-5
183,2006-09-22,0.0002024496413430832,0.00010372328173257248
184,2006-09-25,0.0006408202718493072,9.321296194871867e-5
185,2006-09-26,0.0010783488829284593,8.439911164943997e-5
186,2006-09-27,-0.0010783488829284593,7.706471186243017e-5
187,2006-09-28,0.006385717740189367,7.157076925537734e-5
188,2006-09-29,-0.004028338053477132,7.174270305372898e-5
189,2006-10-02,-0.0004373790968879021,7.059245331152024e-5
190,2006-10-03,0.017116107232530542,6.582946860128101e-5
191,2006-10-04,0.0016857000471577344,0.00010765945270887326
192,2006-10-05,-0.0012888090216072179,9.655452522030054e-5
193,2006-10-06,-0.012109665930028601,8.794852699741819e-5
194,2006-10-09,0.005574020206153385,0.00010901798067813808
195,2006-10-10,0.0067670927648664225,0.00010147612474690839
196,2006-10-11,0.004189835072080594,9.740997912612216e-5
197,2006-10-12,0.012302612388243261,8.985817986908663e-5
198,2006-10-13,0.00042266114585176595,0.00010447279317686609
199,2006-10-16,-0.016716768054799935,9.379833086144737e-5
200,2006-10-17,0.03398969040609989,0.00013824402585679556
201,2006-10-18,-0.039059703751773256,0.0003127785565710503
202,2006-10-19,-0.007235173680779194,0.0005431966149755616
203,2006-10-20,0.006371041747187611,0.0004704058901016764
204,2006-10-23,0.004677323549413082,0.0004038696767087773
205,2006-10-24,-0.005375821806620884,0.0003456930999247695
206,2006-10-25,-0.0028989873854126103,0.0003013244227329537
207,2006-10-26,0.01625190921137687,0.00026011219393089197
208,2006-10-27,-0.010097429464664742,0.0002647036695798972
209,2006-10-30,0.003377151175173232,0.00024789587030985975
210,2006-10-31,-0.0001983405513756864,0.0002143493618752476
211,2006-11-01,-0.010836070796591546,0.00018545771841278234
212,2006-11-02,-0.0006351859804030191,0.0001847918848094476
213,2006-11-03,0.012528618757610577,0.0001610294450588663
214,2006-11-06,0.004382720013550223,0.00016465450970658762
215,2006-11-07,-0.004382720013550223,0.00014609228598792058
216,2006-11-08,0.0031324730914645826,0.00013312988210421943
217,2006-11-09,-0.008430498729019575,0.0001185640359664804
218,2006-11-10,0.007607114573814577,0.0001203554965549795
219,2006-11-13,0.001251276135467716,0.00011498870086016315
220,2006-11-14,0.0018739834195620197,0.00010256078003809088
221,2006-11-15,-0.01053319077991377,9.237094298794755e-5
222,2006-11-16,0.01263313577183478,0.00010605873981442731
223,2006-11-17,-0.005225204546950746,0.0001193006764849898
224,2006-11-20,0.009183403339176444,0.00011246182761161581
225,2006-11-21,-0.007109772261885805,0.0001125578228936153
226,2006-11-22,-0.004184589048334519,0.00011141626331887698
227,2006-11-24,-0.004865545386864678,0.00010390028256265916
228,2006-11-27,-0.012990882155960115,9.890406039777585e-5
229,2006-11-28,-0.007727257494369866,0.00012223055798789173
230,2006-11-29,0.007088398004912122,0.0001212372728599459
231,2006-11-30,-0.007528859480125494,0.00011454822163287838
232,2006-12-01,-0.00584598225303079,0.00011425766228072818
233,2006-12-04,0.018072679305032313,0.00010963117210449921
234,2006-12-05,0.007470934925676964,0.00014970583366042919
235,2006-12-06,-0.007839252888689696,0.00013911458822075067
236,2006-12-07,-0.004329519608863297,0.00013563289728329514
237,2006-12-08,0.001713911665832235,0.00012432359293068206
238,2006-12-11,0.023297771635857778,0.00011044125170543633
239,2006-12-12,-0.0037796045191469396,0.00018639720556943497
240,2006-12-13,-0.0006258337792166557,0.00016567047361061481
241,2006-12-14,0.00836687679752579,0.00014510016576424616
242,2006-12-15,0.004141062702355036,0.00013748570030929392
243,2006-12-18,0.0010407181894191986,0.0001231771758467093
244,2006-12-19,0.0004224825788781139,0.00010935648973557137
245,2006-12-20,-0.0010402783682526007,9.78655640021697e-5
246,2006-12-21,0.008872540557048225,8.886916297073106e-5
247,2006-12-22,-0.016152184893798438,9.202421847188567e-5
248,2006-12-26,0.009131887867591004,0.00013338600943859288
249,2006-12-27,0.013158933346414159,0.00012983473381387024
250,2006-12-28,-0.0006089646187450448,0.0001413048200770825
251,2006-12-29,-0.012549968727669114,0.00012479970183759364
252,2007-01-03,0.0008437449794729268,0.0001417173680459405
253,2007-01-04,0.0037234343903436162,0.00012478870994287033
254,2007-01-05,-0.008340277783076555,0.00011215203957778936
255,2007-01-08,0.003350958808673088,0.00011472728270972641
256,2007-01-09,-0.0041659946338614695,0.00010342164761503293
257,2007-01-10,0.007279140450036969,9.721002244453058e-5
258,2007-01-11,0.0043615286005302956,9.495915898674232e-5
259,2007-01-12,-0.006014180510245382,8.802294151959087e-5
260,2007-01-16,0.009939413181085488,8.81765576325156e-5
261,2007-01-17,0.0010270236476266348,9.462572357155637e-5
262,2007-01-18,-0.008375258336732472,8.557744189036749e-5
263,2007-01-19,0.011865663276500626,9.270701113442397e-5
264,2007-01-22,0.02034590583565965,0.00010513755479006036
265,2007-01-23,0.0021901701442881283,0.00016046867001595391
266,2007-01-24,0.010601190481025924,0.0001407303185559473
267,2007-01-25,-0.0030041678291738982,0.00014056318643731493
268,2007-01-26,-0.01019446735180951,0.00012636574739809258
269,2007-01-29,-0.004648395568121355,0.00013305545610578433
270,2007-01-30,0.014253359171921165,0.00012276459105662794
271,2007-01-31,0.01481782422197675,0.00014031018168807877
272,2007-02-01,0.005489157476290529,0.00015760872599264523
273,2007-02-02,-0.0054585787743537395,0.00014180443119662491
274,2007-02-05,0.00058081774655383,0.00013170232032611278
275,2007-02-06,0.004695273725368487,0.00011645794054465687
276,2007-02-07,0.0001824873024314222,0.00010635680095260651
277,2007-02-08,-0.0054585787743537395,9.541054453513428e-5
278,2007-02-09,-0.010080296794629628,9.306486478473934e-5
279,2007-02-12,0.0004014638041662799,0.00010488789629368889
280,2007-02-13,0.010045704497834151,9.414704057132383e-5
281,2007-02-14,0.00879507792039469,9.993630962919828e-5
282,2007-02-15,-0.0037033706534117528,0.00010102569880914429
283,2007-02-16,0.0007903937179989384,9.44512424456973e-5
284,2007-02-20,0.007387257330333963,8.5424910439531e-5
285,2007-02-21,0.00135646375680043,8.538868488010073e-5
286,2007-02-22,-0.0031075133241658115,7.792712042761844e-5
287,2007-02-23,-0.009930085696405744,7.434060526302985e-5
288,2007-02-26,-0.004343045730389239,8.872979079573644e-5
289,2007-02-27,-0.03176352971859542,8.528625739476019e-5
290,2007-02-28,0.0036320608423849876,0.00026200496509840336
291,2007-03-01,-0.004043472782298885,0.00022633700439292245
292,2007-03-02,-0.021985940873111343,0.00019936618211988853
293,2007-03-05,-0.0027217072823066957,0.0002630454614707865
294,2007-03-06,0.010714272953392001,0.00022800958363346606
295,2007-03-07,-0.004052755627553584,0.00021363653983903793
296,2007-03-08,0.009654473193331459,0.00018880474719080897
297,2007-03-09,0.0012122373641330064,0.0001775427187456314
298,2007-03-12,-0.00015942098332732968,0.0001546510436297268
299,2007-03-13,-0.043101835945516864,0.0001357266520955803
300,2007-03-14,0.011485818803929959,0.0004545178648690792
301,2007-03-15,0.011127589864779797,0.0004050277568434229
302,2007-03-16,-0.017565911733351314,0.00036250825490139794
303,2007-03-19,0.013227793150243361,0.0003673219148413128
304,2007-03-20,0.0022529518288347816,0.0003393829905828708
305,2007-03-21,0.025820763572176553,0.0002897630986322385
306,2007-03-22,-0.010865156577814172,0.0003565215961063284
307,2007-03-23,0.0010276503039974294,0.00032737399061341915
308,2007-03-26,-0.0005458077287023855,0.00027941338777196927
309,2007-03-27,0.00012845215174994706,0.00023978774133444336
310,2007-03-28,-0.010555806005026369,0.00020654610871251666
311,2007-03-29,0.008112389151508914,0.00020123454974190668
312,2007-03-30,-3.2190050057945285e-5,0.00018358002794971348
313,2007-04-02,-0.0029336406216748934,0.0001597786348878594
314,2007-04-03,0.013627902379336643,0.00014227588725019606
315,2007-04-04,0,0.0001537119758464315
316,2007-04-05,0.0018454886235681478,0.0001348947698485624
317,2007-04-09,0.007979018362979762,0.00011928885337100526
318,2007-04-10,0.0040914011879280565,0.00011500017417116827
319,2007-04-11,-0.0016660121731670863,0.00010439413610774557
320,2007-04-12,-0.0018263694971878408,9.477827060711065e-5
321,2007-04-13,0.0004411533079267116,8.691288488075875e-5
322,2007-04-16,0.01776700444231949,7.917170678272247e-5
323,2007-04-17,0.010345238359106723,0.00012252507764472676
324,2007-04-18,0.03216021347132303,0.00012454432188874505
325,2007-04-19,-0.0009496113242533077,0.0002808931915854001
326,2007-04-20,0.0076306897722173694,0.00024123991831767573
327,2007-04-23,-0.003896798932379486,0.00021571849363459113
328,2007-04-24,-0.003377680909688152,0.00019027910383108488
329,2007-04-25,0.007480704893250145,0.0001682897909571464
330,2007-04-26,0.005815677555789822,0.00015461412094172963
331,2007-04-27,-0.004873475678237149,0.00013985792691910423
332,2007-04-30,-0.010532330135694323,0.00012886573107229662
333,2007-05-01,0.004984138243769198,0.00013644870164670567
334,2007-05-02,0.005548191891925125,0.00012340822313930557
335,2007-05-03,0.0028506374457788475,0.00011341802771674253
336,2007-05-04,-0.004559032559376508,0.00010193543863196848
337,2007-05-07,0.005116454351398403,9.667921109196394e-5
338,2007-05-08,-0.005322837487680587,9.048184936528185e-5
339,2007-05-09,0.013268893143878469,8.866760397095259e-5
340,2007-05-10,-0.02090545534059407,0.00010749315618879159
341,2007-05-11,0.0018997868454349032,0.0001781839562602915
342,2007-05-14,-0.006157709876833728,0.00015536049163742213
343,2007-05-15,0.004257923031398825,0.00014460016874210486
344,2007-05-16,0.02090545534059407,0.00012923921177051891
345,2007-05-17,-0.011177550830212546,0.00018438628640825614
346,2007-05-18,-0.000353159307946882,0.00018530108635683322
347,2007-05-21,0.000353159307946882,0.00016132482976451457
348,2007-05-22,-0.005133057467988422,0.00014115591424268992
349,2007-05-23,-0.006915102716406718,0.00013047131620541402
350,2007-05-24,-0.005974090292995005,0.00012580572225238647
351,2007-05-25,0.00038940227243955405,0.00011954776280000742
352,2007-05-29,0.0030799157186356396,0.00010635775561450587
353,2007-05-30,0.00509240368495778,9.622616666136861e-5
354,2007-05-31,-0.004525298740423178,9.006879784307865e-5
355,2007-06-01,0.0013716605204026067,8.673373525371658e-5
356,2007-06-04,-0.006397247692954355,7.905016153410423e-5
357,2007-06-05,-0.0038761485408458363,8.16379037182107e-5
358,2007-06-06,-0.002924551718904489,7.858124636709336e-5
359,2007-06-07,-0.02770599515603145,7.464177859923786e-5
360,2007-06-08,0.011757761708015124,0.00021011860487200586
361,2007-06-11,0.00039875466381156244,0.00020250799099095866
362,2007-06-12,-0.021857607784217414,0.000175446769623651
363,2007-06-13,0.018693874400335098,0.00024211228103232637
364,2007-06-14,0.0034397011893898544,0.0002638236078608409
365,2007-06-15,0.000735542035675163,0.00022767036221321628
366,2007-06-18,-0.0010728463640345964,0.00019637269310851237
367,2007-06-19,0.00568826268457423,0.00017092844685676683
368,2007-06-20,-0.022419490601210512,0.00015322669271851586
369,2007-06-21,0.004232415367932951,0.00022808359619625262
370,2007-06-22,-0.021311793215409658,0.00019873502769142095
371,2007-06-25,-0.01135795772992676,0.0002572634752012014
372,2007-06-26,0.006205438458784407,0.000246750956378257
373,2007-06-27,0.015158757965588077,0.0002172926387917223
374,2007-06-28,-0.005701072184248535,0.00022339684688978912
375,2007-06-29,-0.010478614915446549,0.00020019217032508902
376,2007-07-02,0.015331310746788951,0.00019563921005934058
377,2007-07-03,0.010537768905926725,0.00020622725181900116
378,2007-07-05,-0.009909272876188258,0.0001948953724992448
379,2007-07-06,0.0015695140868272617,0.00018905186078652775
380,2007-07-09,-0.0028583563506461296,0.00016430669279782935
381,2007-07-10,-0.025744563891635153,0.00014594981876289476
382,2007-07-11,0.012126415759732279,0.00025075643461636957
383,2007-07-12,0.02683605793958188,0.0002377744103824536
384,2007-07-13,0.012064510176677867,0.00032221132327113337
385,2007-07-16,-0.0007977418194293762,0.00029704081021980443
386,2007-07-17,-0.014500400924313706,0.00025459857755344054
387,2007-07-18,-0.009386802340369815,0.0002595250530073061
388,2007-07-19,-0.00472665130818628,0.00024097834894375015
389,2007-07-20,-0.021841343358699916,0.00021279381164956268
390,2007-07-23,-0.008429019625869394,0.00027308745567061553
391,2007-07-24,-0.036097583743213146,0.0002490399400597117
392,2007-07-25,-0.004838364398041417,0.0004506448209902231
393,2007-07-26,-0.02688093657830226,0.00038762409166528695
394,2007-07-27,0.007532011797374505,0.0004627254561051303
395,2007-07-30,-0.0018690300332178111,0.0003999431484150059
396,2007-07-31,-0.012480117361393095,0.0003410978197481213
397,2007-08-01,0.014279986318437299,0.0003215301206422675
398,2007-08-02,0.004726509980750748,0.00030596903605570005
399,2007-08-03,-0.027036687726448516,0.00026422636678194927
400,2007-08-06,0.036866375572692345,0.0003614595429612085
401,2007-08-07,0.006860973860275621,0.000533221086637522
402,2007-08-08,0.025465886246037073,0.00045716825874475694
403,2007-08-09,-0.05546143550796989,0.0004928821362091409
404,2007-08-10,0.005669284613978309,0.0009668419866324207
405,2007-08-13,-0.005669284613978309,0.0008160422483656311
406,2007-08-14,-0.016032971242967875,0.0006936835035728241
407,2007-08-15,-0.00604360330758924,0.0006337563267952933
408,2007-08-16,0.05491140238036252,0.0005427406267963172
409,2007-08-17,0.03332646031765707,0.0009663966924663196
410,2007-08-20,-0.021081888609129962,0.0009949180086072599
411,2007-08-21,0.0036941551288030006,0.0009185789047529441
412,2007-08-22,0.009686186245124517,0.0007732018946559586
413,2007-08-23,-0.021213017402033074,0.0006643339430196933
414,2007-08-24,0.006097375585977005,0.0006442636293933634
415,2007-08-27,-0.023110698144402253,0.0005481466735293508
416,2007-08-28,-0.027093290655526125,0.0005626353884913241
417,2007-08-29,0.009576809414642007,0.0006105263225970048
418,2007-08-30,0.0004521031567730205,0.0005285211254956367
419,2007-08-31,0.008551351249526107,0.00044694759362126044
420,2007-09-04,0.015835074974433372,0.0003893572712445234
421,2007-09-05,-0.02462984098652754,0.00037013885773541004
422,2007-09-06,0.0018068107764572794,0.00042740389013228773
423,2007-09-07,-0.016168331213687548,0.00036288090660233806
424,2007-09-10,0.008676615424137335,0.0003590542599793499
425,2007-09-11,0.014720954655263796,0.0003164972640349303
426,2007-09-12,-0.0014140615231119646,0.00030387083848466004
427,2007-09-13,0.02096999760616125,0.0002606987636589154
428,2007-09-14,0.006165891601188633,0.00029431812407718365
429,2007-09-17,-0.008805576371961443,0.0002568335967109636
430,2007-09-18,0.0539566371182989,0.00023673674438219855
431,2007-09-19,-0.006926908828648326,0.000693790099765761
432,2007-09-20,-0.010824269899311734,0.0005949769311757564
433,2007-09-21,0.002350330780973131,0.000525797307360125
434,2007-09-24,-0.01736543012867564,0.000445061499917348
435,2007-09-25,-0.0006305484320758836,0.0004348012261481926
436,2007-09-26,-0.0021601510535060875,0.0003692382626248824
437,2007-09-27,0.0017284939817399092,0.00031581280343718647
438,2007-09-28,-0.007166100160775013,0.0002699206093381137
439,2007-10-01,0.020428806525195853,0.00024262567812391192
440,2007-10-02,0.007021698047550373,0.0002755335047664719
441,2007-10-03,0.004707877329703791,0.00024290391482595565
442,2007-10-04,0.005298196796385213,0.00021167968917057512
443,2007-10-05,0.006967550543002687,0.00018653244043495754
444,2007-10-08,-0.0029480586609214043,0.000168666623286354
445,2007-10-09,0.002724055075927101,0.000149696743809124
446,2007-10-10,-0.013954689137934295,0.00013206246238305747
447,2007-10-11,-0.004912575963514243,0.00015462571679814648
448,2007-10-12,0.006598752957596599,0.00014124207025515364
449,2007-10-15,-0.015410537106208988,0.00013018516096831862
450,2007-10-16,-0.025627475128338517,0.00016089433179363157
451,2007-10-17,0.027763841818187363,0.00026212545164544775
452,2007-10-18,-0.011923186415918163,0.0003510160137088109
453,2007-10-19,-0.01763134766216945,0.00032727345572504927
454,2007-10-22,0.012801948943770292,0.0003383961376571384
455,2007-10-23,-0.0004341219950969588,0.0003134912979473249
456,2007-10-24,0.016759798760452416,0.00026811748756210176
457,2007-10-25,-0.006491710471905332,0.000274134915469939
458,2007-10-26,0.027198806904788153,0.00024434526877389803
459,2007-10-29,-0.013604770605157412,0.00033098112988384114
460,2007-10-30,-0.0025798038636506426,0.0003185150365819295
461,2007-10-31,0.007687083877624179,0.0002740344542007209
462,2007-11-01,-0.05204670205515605,0.00024316404090866882
463,2007-11-02,-0.027093290655526125,0.0006942063834194434
464,2007-11-05,-0.011124370895892355,0.000720100424550595
465,2007-11-06,0.026009177300211572,0.0006312301359786681
466,2007-11-07,-0.03819290341093495,0.0006425406210356184
467,2007-11-08,0.003516707969966948,0.0008059619293334637
468,2007-11-09,-0.011819105585860523,0.0006792414910690582
469,2007-11-12,0.011819105585860523,0.0006001656813457424
470,2007-11-13,0.05938484245640652,0.0005275779289121337
471,2007-11-14,0.0011133416578230637,0.0010412058404638757
472,2007-11-15,-0.005341820803006048,0.0008739096212079796
473,2007-11-16,-0.04135322704869937,0.0007411573676945408
474,2007-11-19,-0.026093572277863242,0.0009326082044047593
475,2007-11-20,-0.013435272006025567,0.0009091345467367744
476,2007-11-21,-0.017538129584259377,0.0007991655366935896
477,2007-11-23,0.030247843785917272,0.0007307988751308477
478,2007-11-26,-0.03764402174568726,0.000765627887565903
479,2007-11-27,0.03884090997953349,0.000901092251241721
480,2007-11-28,0.04309865281455183,0.001008008304556648
481,2007-11-29,-0.001146370820139797,0.0011563676196085309
482,2007-11-30,0.044660291400699936,0.0009704744401452073
483,2007-12-03,-0.019196508669782286,0.0011484421481511129
484,2007-12-04,-0.017501130307900237,0.0010327231849718487
